frame,x,y,label
2022.12.15/1/3_475.frame,155,389,0
2022.12.15/1/3_492.frame,277,439,8
2022.12.15/1/3_492.frame,745,330,0
2022.12.15/1/3_492.frame,745,507,0
2022.12.15/1/3_521.frame,800,101,0
2022.12.15/1/3_521.frame,797,129,0
2022.12.15/1/3_521.frame,328,96,0
2022.12.15/1/3_521.frame,214,212,0
2022.12.15/1/3_525.frame,450,153,0
2022.12.15/1/3_525.frame,450,330,0
2022.12.15/1/3_525.frame,450,389,0
2022.12.15/1/3_549.frame,806,381,8
2022.12.15/1/3_549.frame,686,153,0
2022.12.15/1/3_562.frame,779,153,8
2022.12.15/1/3_562.frame,391,94,0
2022.12.15/1/3_562.frame,450,448,0
2022.12.15/1/3_562.frame,627,448,0
2022.12.15/1/3_576.frame,746,99,0
2022.12.15/1/3_576.frame,627,94,0
2022.12.15/1/3_576.frame,568,271,0
2022.12.15/1/3_576.frame,155,330,0
2022.12.15/1/3_576.frame,627,448,0
2022.12.15/1/3_576.frame,686,448,0
2022.12.15/1/3_665.frame,450,153,0
2022.12.15/1/3_665.frame,686,153,0
2022.12.15/1/3_665.frame,450,212,0
2022.12.15/1/3_665.frame,568,507,0
2022.12.15/1/3_773.frame,391,94,0
2022.12.15/1/3_773.frame,568,94,0
2022.12.15/1/3_773.frame,568,389,0
2022.12.15/1/3_773.frame,804,448,0
2022.12.15/1/3_785.frame,826,313,9
2022.12.15/1/3_785.frame,409,131,1
2022.12.15/1/3_785.frame,220,233,1
2022.12.15/1/3_785.frame,332,448,0
2022.12.15/1/3_820.frame,358,81,8
2022.12.15/1/3_820.frame,155,153,0
2022.12.15/1/3_820.frame,627,271,0
2022.12.15/1/3_820.frame,568,448,0
2022.12.15/1/3_820.frame,155,507,0
2022.12.15/1/3_820.frame,273,507,0
2022.12.15/1/3_821.frame,368,492,8
2022.12.15/1/3_821.frame,686,94,0
2022.12.15/1/3_821.frame,332,271,0
2022.12.15/1/3_821.frame,155,448,0
2022.12.15/1/3_821.frame,568,448,0
2022.12.15/1/3_840.frame,273,94,0
2022.12.15/1/3_840.frame,450,389,0
2022.12.15/1/3_846.frame,157,271,1
2022.12.15/1/3_846.frame,125,367,1
2022.12.15/1/3_846.frame,138,165,1
2022.12.15/1/3_846.frame,120,481,1
2022.12.15/1/3_846.frame,509,212,0
2022.12.15/1/3_849.frame,214,94,0
2022.12.15/1/3_849.frame,214,212,0
2022.12.15/1/3_849.frame,804,507,0
2022.12.15/1/4_147.frame,595,339,8
2022.12.15/1/4_147.frame,273,94,0
2022.12.15/1/4_164.frame,311,288,9
2022.12.15/1/4_164.frame,686,212,0
2022.12.15/1/4_164.frame,686,448,0
2022.12.15/1/4_164.frame,804,507,0
2022.12.15/1/4_205.frame,761,317,8
2022.12.15/1/4_205.frame,273,94,0
2022.12.15/1/4_205.frame,332,94,0
2022.12.15/1/4_244.frame,669,466,1
2022.12.15/1/4_244.frame,214,330,0
2022.12.15/1/4_292.frame,562,378,8
2022.12.15/1/4_292.frame,273,448,0
2022.12.15/1/4_314.frame,591,121,9
2022.12.15/1/4_314.frame,155,389,0
2022.12.15/1/4_323.frame,155,271,0
2022.12.15/1/4_323.frame,391,271,0
2022.12.15/1/4_323.frame,686,507,0
2022.12.15/1/4_354.frame,627,153,0
2022.12.15/1/4_354.frame,627,271,0
2022.12.15/1/4_354.frame,804,389,0
2022.12.15/1/4_354.frame,804,448,0
2022.12.15/1/4_354.frame,391,507,0
2022.12.15/1/4_388.frame,334,190,8
2022.12.15/1/4_388.frame,155,94,0
2022.12.15/1/4_388.frame,804,389,0
2022.12.15/1/4_388.frame,509,507,0
2022.12.15/1/4_475.frame,630,174,9
2022.12.15/1/4_475.frame,391,389,0
2022.12.15/1/4_549.frame,509,94,0
2022.12.15/1/4_549.frame,568,94,0
2022.12.15/1/4_549.frame,391,153,0
2022.12.15/1/4_562.frame,157,131,8
2022.12.15/1/4_562.frame,391,271,0
2022.12.15/1/4_562.frame,804,271,0
2022.12.15/1/4_562.frame,627,389,0
2022.12.15/1/4_562.frame,568,448,0
2022.12.15/1/4_562.frame,627,448,0
2022.12.15/1/4_562.frame,745,448,0
2022.12.15/1/4_562.frame,450,507,0
2022.12.15/1/4_562.frame,627,507,0
2022.12.15/1/4_579.frame,431,83,1
2022.12.15/1/4_579.frame,627,330,0
2022.12.15/1/4_579.frame,745,330,0
2022.12.15/1/4_579.frame,745,448,0
2022.12.15/1/4_629.frame,778,385,9
2022.12.15/1/4_629.frame,155,94,0
2022.12.15/1/4_629.frame,509,94,0
2022.12.15/1/4_629.frame,627,94,0
2022.12.15/1/4_629.frame,391,153,0
2022.12.15/1/4_629.frame,745,153,0
2022.12.15/1/4_629.frame,214,389,0
2022.12.15/1/4_629.frame,568,448,0
2022.12.15/1/4_653.frame,645,99,9
2022.12.15/1/4_653.frame,332,94,0
2022.12.15/1/4_653.frame,391,507,0
2022.12.15/1/4_657.frame,808,525,0
2022.12.15/1/4_657.frame,155,94,0
2022.12.15/1/4_657.frame,155,212,0
2022.12.15/1/4_657.frame,568,212,0
2022.12.15/1/4_657.frame,745,271,0
2022.12.15/1/4_666.frame,214,94,0
2022.12.15/1/4_666.frame,804,389,0
2022.12.15/1/4_666.frame,214,448,0
2022.12.15/1/4_738.frame,510,411,8
2022.12.15/1/4_738.frame,155,94,0
2022.12.15/1/4_738.frame,450,153,0
2022.12.15/1/4_738.frame,332,330,0
2022.12.15/1/4_738.frame,745,389,0
2022.12.15/1/4_793.frame,155,94,0
2022.12.15/1/4_793.frame,214,94,0
2022.12.15/1/4_793.frame,391,153,0
2022.12.15/1/4_793.frame,627,153,0
2022.12.15/1/4_793.frame,568,212,0
2022.12.15/1/4_793.frame,450,507,0
2022.12.15/1/4_793.frame,568,507,0
2022.12.15/1/4_835.frame,629,413,8
2022.12.15/1/4_835.frame,450,153,0
2022.12.15/1/4_835.frame,568,212,0
2022.12.15/1/4_835.frame,391,330,0
2022.12.15/1/4_835.frame,391,389,0
2022.12.15/1/4_877.frame,533,467,8
2022.12.15/1/4_877.frame,509,94,0
2022.12.15/1/4_877.frame,214,271,0
2022.12.15/1/4_879.frame,633,487,8
2022.12.15/1/4_879.frame,214,153,0
2022.12.15/1/4_879.frame,627,153,0
2022.12.15/1/4_879.frame,745,212,0
2022.12.15/1/4_879.frame,804,212,0
2022.12.15/1/4_879.frame,155,271,0
2022.12.15/1/4_879.frame,214,271,0
2022.12.15/1/4_879.frame,391,448,0
2022.12.15/1/4_879.frame,155,507,0
2022.12.15/1/4_887.frame,474,309,1
2022.12.15/1/4_887.frame,387,487,1
2022.12.15/1/4_887.frame,214,153,0
2022.12.15/1/4_887.frame,745,212,0
2022.12.15/1/4_887.frame,804,507,0
2022.12.15/1/5_106.frame,509,153,0
2022.12.15/1/5_106.frame,214,212,0
2022.12.15/1/5_106.frame,627,212,0
2022.12.15/1/5_106.frame,214,271,0
2022.12.15/1/5_106.frame,391,271,0
2022.12.15/1/5_106.frame,745,330,0
2022.12.15/1/5_106.frame,627,448,0
2022.12.15/1/5_106.frame,214,507,0
2022.12.15/1/5_107.frame,332,153,0
2022.12.15/1/5_107.frame,686,330,0
2022.12.15/1/5_134.frame,336,307,8
2022.12.15/1/5_134.frame,509,507,0
2022.12.15/1/5_201.frame,568,271,0
2022.12.15/1/5_201.frame,391,330,0
2022.12.15/1/5_239.frame,155,153,0
2022.12.15/1/5_239.frame,155,271,0
2022.12.15/1/5_239.frame,155,507,0
2022.12.15/1/5_239.frame,391,507,0
2022.12.15/1/5_319.frame,745,94,0
2022.12.15/1/5_319.frame,214,212,0
2022.12.15/1/5_319.frame,804,271,0
2022.12.15/1/5_319.frame,273,330,0
2022.12.15/1/5_319.frame,627,330,0
2022.12.15/1/5_319.frame,332,507,0
2022.12.15/1/5_323.frame,568,153,0
2022.12.15/1/5_377.frame,362,110,8
2022.12.15/1/5_377.frame,623,192,1
2022.12.15/1/5_377.frame,155,153,0
2022.12.15/1/5_377.frame,509,389,0
2022.12.15/1/5_377.frame,686,389,0
2022.12.15/1/5_377.frame,450,448,0
2022.12.15/1/5_377.frame,214,507,0
2022.12.15/1/5_377.frame,332,507,0
2022.12.15/1/5_384.frame,343,377,8
2022.12.15/1/5_384.frame,450,153,0
2022.12.15/1/5_384.frame,509,153,0
2022.12.15/1/5_384.frame,745,212,0
2022.12.15/1/5_384.frame,804,330,0
2022.12.15/1/5_501.frame,450,71,9
2022.12.15/1/5_501.frame,214,271,0
2022.12.15/1/5_501.frame,627,271,0
2022.12.15/1/5_501.frame,273,330,0
2022.12.15/1/5_580.frame,439,165,8
2022.12.15/1/5_580.frame,214,94,0
2022.12.15/1/5_580.frame,804,389,0
2022.12.15/1/5_580.frame,214,448,0
2022.12.15/1/5_580.frame,155,507,0
2022.12.15/1/5_596.frame,478,290,8
2022.12.15/1/5_596.frame,273,94,0
2022.12.15/1/5_596.frame,214,153,0
2022.12.15/1/5_596.frame,155,507,0
2022.12.15/1/5_596.frame,627,507,0
2022.12.15/1/5_640.frame,158,198,8
2022.12.15/1/5_640.frame,568,94,0
2022.12.15/1/5_640.frame,627,271,0
2022.12.15/1/5_640.frame,450,448,0
2022.12.15/1/5_640.frame,332,507,0
2022.12.15/1/5_640.frame,686,507,0
2022.12.15/1/5_653.frame,224,283,8
2022.12.15/1/5_653.frame,509,94,0
2022.12.15/1/5_653.frame,627,212,0
2022.12.15/1/5_653.frame,686,330,0
2022.12.15/1/5_653.frame,214,507,0
2022.12.15/1/5_653.frame,804,507,0
2022.12.15/1/5_825.frame,783,268,0
2022.12.15/1/5_825.frame,332,94,0
2022.12.15/1/5_825.frame,273,153,0
2022.12.15/1/5_825.frame,332,271,0
2022.12.15/1/5_825.frame,627,271,0
2022.12.15/1/5_825.frame,745,330,0
2022.12.15/1/5_825.frame,450,448,0
2022.12.15/1/5_862.frame,537,451,8
2022.12.15/1/5_862.frame,627,212,0
2022.12.15/1/5_862.frame,214,271,0
2022.12.15/1/t24_dist_3_frame_1.frame,214,153,0
2022.12.15/1/t24_dist_3_frame_1.frame,332,330,0
2022.12.15/1/t24_dist_3_frame_1.frame,745,448,0
2022.12.15/1/t49_dist_1_frame_1.frame,428,509,8
2022.12.15/1/t49_dist_1_frame_1.frame,214,94,0
2022.12.15/1/t49_dist_1_frame_1.frame,509,153,0
2022.12.15/1/t49_dist_1_frame_1.frame,568,271,0
2022.12.15/1/t49_dist_1_frame_1.frame,745,330,0
2022.12.15/1/t49_dist_1_frame_1.frame,214,389,0
2022.12.15/1/t49_dist_1_frame_1.frame,804,507,0
2022.12.15/1/t49_dist_2_frame_1.frame,475,516,8
2022.12.15/1/t5_dist_2_frame_1.frame,686,94,0
2022.12.15/1/t5_dist_2_frame_1.frame,804,330,0
2022.12.15/1/t5_dist_2_frame_1.frame,627,507,0
2022.12.15/1/t98_dist_1_frame_1.frame,273,212,0
2022.12.15/1/t98_dist_1_frame_1.frame,332,389,0
2022.12.15/1/t98_dist_1_frame_1.frame,214,448,0
2022.12.15/1/t9_dist_4_frame_1.frame,686,271,0
2022.12.15/1/t9_dist_4_frame_1.frame,273,389,0
2022.12.27/0/0_163.frame,285,79,8
2022.12.27/0/0_163.frame,273,271,0
2022.12.27/0/0_163.frame,509,389,0
2022.12.27/0/0_163.frame,804,389,0
2022.12.27/0/0_163.frame,627,507,0
2022.12.27/0/1_120.frame,586,151,8
2022.12.27/0/1_120.frame,332,271,0
2022.12.27/0/1_120.frame,450,389,0
2022.12.27/0/1_120.frame,155,448,0
2022.12.27/0/1_172.frame,509,153,0
2022.12.27/0/1_172.frame,509,212,0
2022.12.27/0/1_172.frame,804,212,0
2022.12.27/0/2_178.frame,391,153,0
2022.12.27/0/2_178.frame,273,271,0
2022.12.27/0/2_178.frame,332,389,0
2022.12.27/0/3_121.frame,584,259,8
2022.12.27/0/3_121.frame,386,250,9
2022.12.27/0/3_168.frame,155,153,0
2022.12.27/0/3_168.frame,332,212,0
2022.12.27/0/3_168.frame,214,389,0
2022.12.27/0/3_168.frame,214,507,0
2022.12.27/0/3_258.frame,702,260,8
2022.12.27/0/3_258.frame,391,212,0
2022.12.27/0/3_258.frame,450,389,0
2022.12.27/0/3_258.frame,155,507,0
2022.12.27/0/3_259.frame,771,244,0
2022.12.27/0/3_259.frame,155,507,0
2022.12.27/0/3_259.frame,627,507,0
2022.12.27/0/4_143.frame,600,328,0
2022.12.27/0/4_143.frame,568,153,0
2022.12.27/0/4_143.frame,450,212,0
2022.12.27/0/4_877.frame,721,494,8
2022.12.27/0/5_201.frame,804,153,0
2022.12.27/0/5_201.frame,450,271,0
2022.12.27/0/5_201.frame,155,507,0
2022.12.27/0/5_840.frame,273,94,0
2022.12.27/0/5_840.frame,450,212,0
2022.12.27/0/5_840.frame,568,212,0
2022.12.27/0/5_840.frame,568,507,0
2022.12.27/0/5_850.frame,568,389,0
2022.12.27/0/5_850.frame,686,448,0
2022.12.27/0/5_850.frame,686,507,0
2022.12.27/0_163.frame,280,79,8
2022.12.27/0_163.frame,332,271,0
2022.12.27/0_163.frame,214,330,0
2022.12.27/0_163.frame,332,330,0
2022.12.27/0_163.frame,745,330,0
2022.12.27/0_163.frame,391,448,0
2022.12.27/0_199.frame,273,448,0
2022.12.27/0_225.frame,684,98,1
2022.12.27/0_225.frame,657,96,1
2022.12.27/0_225.frame,672,221,1
2022.12.27/0_225.frame,690,332,1
2022.12.27/0_225.frame,273,271,0
2022.12.27/0_225.frame,214,330,0
2022.12.27/0_225.frame,214,448,0
2022.12.27/0_225.frame,450,507,0
2022.12.27/0_324.frame,258,95,0
2022.12.27/0_324.frame,804,94,0
2022.12.27/0_324.frame,509,153,0
2022.12.27/0_324.frame,391,330,0
2022.12.27/0_324.frame,568,330,0
2022.12.27/0_324.frame,214,448,0
2022.12.27/0_324.frame,155,507,0
2022.12.27/0_324.frame,509,507,0
2022.12.27/0_377.frame,625,158,1
2022.12.27/0_377.frame,627,105,1
2022.12.27/0_377.frame,616,237,1
2022.12.27/0_377.frame,325,236,1
2022.12.27/0_377.frame,391,507,0
2022.12.27/0_377.frame,686,507,0
2022.12.27/0_397.frame,214,271,0
2022.12.27/0_397.frame,332,389,0
2022.12.27/0_459.frame,509,153,0
2022.12.27/0_459.frame,568,330,0
2022.12.27/0_459.frame,804,330,0
2022.12.27/0_459.frame,391,448,0
2022.12.27/0_459.frame,686,448,0
2022.12.27/0_459.frame,391,507,0
2022.12.27/0_460.frame,568,153,0
2022.12.27/0_460.frame,509,507,0
2022.12.27/0_460.frame,627,507,0
2022.12.27/0_461.frame,276,328,1
2022.12.27/0_461.frame,269,512,1
2022.12.27/0_461.frame,268,96,1
2022.12.27/0_461.frame,867,340,1
2022.12.27/0_461.frame,568,212,0
2022.12.27/0_461.frame,686,212,0
2022.12.27/0_461.frame,509,448,0
2022.12.27/0_462.frame,280,488,1
2022.12.27/0_462.frame,686,212,0
2022.12.27/0_462.frame,745,389,0
2022.12.27/0_463.frame,247,527,1
2022.12.27/0_463.frame,568,330,0
2022.12.27/0_463.frame,450,448,0
2022.12.27/0_463.frame,745,448,0
2022.12.27/0_486.frame,748,384,1
2022.12.27/0_486.frame,738,441,1
2022.12.27/0_486.frame,688,447,1
2022.12.27/0_486.frame,695,284,1
2022.12.27/0_486.frame,694,180,1
2022.12.27/0_486.frame,811,423,1
2022.12.27/0_486.frame,811,296,1
2022.12.27/0_486.frame,682,348,1
2022.12.27/0_486.frame,391,212,0
2022.12.27/0_486.frame,214,448,0
2022.12.27/0_511.frame,155,94,0
2022.12.27/0_511.frame,804,507,0
2022.12.27/0_529.frame,758,100,1
2022.12.27/0_529.frame,761,212,1
2022.12.27/0_529.frame,450,212,0
2022.12.27/0_529.frame,568,389,0
2022.12.27/0_529.frame,627,448,0
2022.12.27/0_529.frame,509,507,0
2022.12.27/0_530.frame,680,97,1
2022.12.27/0_530.frame,674,250,1
2022.12.27/0_530.frame,756,321,1
2022.12.27/0_530.frame,765,391,1
2022.12.27/0_530.frame,783,460,1
2022.12.27/0_530.frame,332,153,0
2022.12.27/0_530.frame,214,389,0
2022.12.27/0_712.frame,658,416,9
2022.12.27/0_712.frame,745,94,0
2022.12.27/0_741.frame,746,162,1
2022.12.27/0_741.frame,734,260,1
2022.12.27/0_741.frame,741,371,1
2022.12.27/0_741.frame,721,79,1
2022.12.27/0_741.frame,155,94,0
2022.12.27/0_741.frame,450,94,0
2022.12.27/0_741.frame,214,448,0
2022.12.27/0_750.frame,471,79,0
2022.12.27/0_750.frame,804,212,0
2022.12.27/0_750.frame,332,271,0
2022.12.27/0_750.frame,568,330,0
2022.12.27/0_785.frame,809,329,1
2022.12.27/0_785.frame,848,163,1
2022.12.27/0_785.frame,273,94,0
2022.12.27/0_785.frame,509,212,0
2022.12.27/0_785.frame,509,330,0
2022.12.27/0_785.frame,332,507,0
2022.12.27/0_785.frame,745,507,0
2022.12.27/0_853.frame,421,284,0
2022.12.27/0_853.frame,627,153,0
2022.12.27/0_853.frame,745,330,0
2022.12.27/1/2_178.frame,653,370,9
2022.12.27/1/2_178.frame,332,153,0
2022.12.27/1/2_178.frame,273,448,0
2022.12.27/1_100.frame,568,94,0
2022.12.27/1_100.frame,509,212,0
2022.12.27/1_102.frame,301,206,0
2022.12.27/1_102.frame,214,271,0
2022.12.27/1_102.frame,627,330,0
2022.12.27/1_102.frame,568,389,0
2022.12.27/1_102.frame,214,448,0
2022.12.27/1_102.frame,568,448,0
2022.12.27/1_102.frame,155,507,0
2022.12.27/1_102.frame,214,507,0
2022.12.27/1_102.frame,332,507,0
2022.12.27/1_111.frame,353,127,8
2022.12.27/1_111.frame,166,153,1
2022.12.27/1_120.frame,589,157,8
2022.12.27/1_120.frame,214,212,0
2022.12.27/1_120.frame,155,330,0
2022.12.27/1_120.frame,450,389,0
2022.12.27/1_120.frame,155,507,0
2022.12.27/1_120.frame,273,507,0
2022.12.27/1_120.frame,391,507,0
2022.12.27/1_126.frame,568,212,0
2022.12.27/1_126.frame,686,212,0
2022.12.27/1_126.frame,745,507,0
2022.12.27/1_129.frame,657,484,0
2022.12.27/1_129.frame,627,153,0
2022.12.27/1_129.frame,450,330,0
2022.12.27/1_129.frame,568,330,0
2022.12.27/1_129.frame,273,448,0
2022.12.27/1_144.frame,765,346,8
2022.12.27/1_144.frame,450,389,0
2022.12.27/1_150.frame,521,228,8
2022.12.27/1_150.frame,745,389,0
2022.12.27/1_154.frame,389,76,8
2022.12.27/1_154.frame,391,507,0
2022.12.27/1_154.frame,450,507,0
2022.12.27/1_160.frame,529,170,0
2022.12.27/1_160.frame,568,94,0
2022.12.27/1_160.frame,155,330,0
2022.12.27/1_160.frame,686,507,0
2022.12.27/1_172.frame,332,94,0
2022.12.27/1_172.frame,686,94,0
2022.12.27/1_172.frame,155,153,0
2022.12.27/1_172.frame,273,330,0
2022.12.27/1_172.frame,273,448,0
2022.12.27/1_172.frame,391,507,0
2022.12.27/1_181.frame,273,212,0
2022.12.27/1_181.frame,745,330,0
2022.12.27/1_181.frame,273,389,0
2022.12.27/1_181.frame,568,389,0
2022.12.27/1_181.frame,155,448,0
2022.12.27/1_181.frame,745,448,0
2022.12.27/1_189.frame,568,153,0
2022.12.27/1_189.frame,568,389,0
2022.12.27/1_201.frame,627,94,0
2022.12.27/1_201.frame,273,212,0
2022.12.27/1_201.frame,627,212,0
2022.12.27/1_201.frame,745,212,0
2022.12.27/1_201.frame,332,507,0
2022.12.27/1_273.frame,391,94,0
2022.12.27/1_273.frame,627,94,0
2022.12.27/1_273.frame,273,330,0
2022.12.27/1_273.frame,686,330,0
2022.12.27/1_273.frame,509,389,0
2022.12.27/1_273.frame,686,389,0
2022.12.27/1_273.frame,627,448,0
2022.12.27/1_273.frame,686,507,0
2022.12.27/1_274.frame,804,94,0
2022.12.27/1_274.frame,450,153,0
2022.12.27/1_274.frame,391,212,0
2022.12.27/1_274.frame,568,212,0
2022.12.27/1_277.frame,288,401,0
2022.12.27/1_277.frame,509,153,0
2022.12.27/1_277.frame,568,212,0
2022.12.27/1_277.frame,273,271,0
2022.12.27/1_277.frame,155,330,0
2022.12.27/1_277.frame,391,330,0
2022.12.27/1_277.frame,273,389,0
2022.12.27/1_277.frame,509,389,0
2022.12.27/1_277.frame,391,448,0
2022.12.27/1_363.frame,683,273,1
2022.12.27/1_363.frame,660,166,1
2022.12.27/1_363.frame,659,285,1
2022.12.27/1_363.frame,659,359,1
2022.12.27/1_363.frame,155,153,0
2022.12.27/1_363.frame,214,212,0
2022.12.27/1_363.frame,155,507,0
2022.12.27/1_367.frame,694,505,0
2022.12.27/1_367.frame,658,454,0
2022.12.27/1_370.frame,168,339,0
2022.12.27/1_370.frame,686,153,0
2022.12.27/1_370.frame,391,271,0
2022.12.27/1_451.frame,273,161,1
2022.12.27/1_451.frame,307,95,1
2022.12.27/1_451.frame,317,291,1
2022.12.27/1_451.frame,306,404,1
2022.12.27/1_451.frame,302,516,1
2022.12.27/1_451.frame,686,271,0
2022.12.27/1_451.frame,745,330,0
2022.12.27/1_451.frame,568,507,0
2022.12.27/1_464.frame,297,164,9
2022.12.27/1_464.frame,332,448,0
2022.12.27/1_464.frame,509,448,0
2022.12.27/1_464.frame,509,507,0
2022.12.27/1_466.frame,293,368,1
2022.12.27/1_466.frame,291,457,1
2022.12.27/1_466.frame,274,530,1
2022.12.27/1_466.frame,326,523,1
2022.12.27/1_466.frame,745,330,0
2022.12.27/1_520.frame,155,389,0
2022.12.27/1_524.frame,745,153,0
2022.12.27/1_548.frame,155,94,0
2022.12.27/1_548.frame,568,153,0
2022.12.27/1_548.frame,509,212,0
2022.12.27/1_548.frame,627,212,0
2022.12.27/1_548.frame,391,271,0
2022.12.27/1_548.frame,155,389,0
2022.12.27/1_548.frame,509,448,0
2022.12.27/1_548.frame,450,507,0
2022.12.27/1_579.frame,155,94,0
2022.12.27/1_579.frame,686,94,0
2022.12.27/1_579.frame,391,153,0
2022.12.27/1_579.frame,450,153,0
2022.12.27/1_579.frame,568,153,0
2022.12.27/1_579.frame,391,389,0
2022.12.27/1_579.frame,155,448,0
2022.12.27/1_579.frame,450,448,0
2022.12.27/1_579.frame,745,507,0
2022.12.27/1_615.frame,391,153,0
2022.12.27/1_615.frame,509,153,0
2022.12.27/1_615.frame,155,271,0
2022.12.27/1_615.frame,568,271,0
2022.12.27/1_615.frame,745,271,0
2022.12.27/1_615.frame,686,330,0
2022.12.27/1_615.frame,804,389,0
2022.12.27/1_615.frame,686,448,0
2022.12.27/1_615.frame,804,448,0
2022.12.27/1_625.frame,625,160,1
2022.12.27/1_625.frame,635,93,1
2022.12.27/1_625.frame,637,326,1
2022.12.27/1_625.frame,804,507,0
2022.12.27/1_749.frame,686,330,0
2022.12.27/1_749.frame,450,389,0
2022.12.27/1_749.frame,332,448,0
2022.12.27/1_753.frame,745,94,0
2022.12.27/1_846.frame,460,122,0
2022.12.27/1_846.frame,568,212,0
2022.12.27/1_846.frame,214,271,0
2022.12.27/1_846.frame,332,271,0
2022.12.27/1_864.frame,566,228,0
2022.12.27/1_864.frame,155,330,0
2022.12.27/1_864.frame,391,507,0
2022.12.27/1_869.frame,637,154,0
2022.12.27/1_869.frame,391,330,0
2022.12.27/1_869.frame,568,330,0
2022.12.27/1_869.frame,273,448,0
2022.12.27/1_877.frame,625,99,0
2022.12.27/1_877.frame,686,94,0
2022.12.27/1_877.frame,450,330,0
2022.12.27/1_877.frame,568,389,0
2022.12.27/1_877.frame,804,507,0
2022.12.27/2_114.frame,811,91,1
2022.12.27/2_114.frame,627,389,0
2022.12.27/2_114.frame,391,448,0
2022.12.27/2_114.frame,332,507,0
2022.12.27/2_115.frame,858,357,1
2022.12.27/2_115.frame,273,94,0
2022.12.27/2_115.frame,214,153,0
2022.12.27/2_115.frame,155,330,0
2022.12.27/2_115.frame,273,507,0
2022.12.27/2_118.frame,660,224,8
2022.12.27/2_118.frame,450,153,0
2022.12.27/2_118.frame,273,507,0
2022.12.27/2_118.frame,686,507,0
2022.12.27/2_138.frame,337,208,9
2022.12.27/2_138.frame,568,330,0
2022.12.27/2_138.frame,391,389,0
2022.12.27/2_138.frame,273,448,0
2022.12.27/2_143.frame,365,399,8
2022.12.27/2_143.frame,273,94,0
2022.12.27/2_143.frame,686,330,0
2022.12.27/2_155.frame,605,495,0
2022.12.27/2_155.frame,273,94,0
2022.12.27/2_155.frame,332,389,0
2022.12.27/2_155.frame,273,448,0
2022.12.27/2_156.frame,484,419,0
2022.12.27/2_156.frame,627,271,0
2022.12.27/2_156.frame,273,507,0
2022.12.27/2_157.frame,509,212,0
2022.12.27/2_157.frame,509,271,0
2022.12.27/2_157.frame,391,330,0
2022.12.27/2_157.frame,686,330,0
2022.12.27/2_157.frame,568,389,0
2022.12.27/2_157.frame,332,507,0
2022.12.27/2_160.frame,796,151,8
2022.12.27/2_160.frame,804,507,0
2022.12.27/2_168.frame,570,371,9
2022.12.27/2_168.frame,214,271,0
2022.12.27/2_168.frame,391,271,0
2022.12.27/2_178.frame,355,225,0
2022.12.27/2_178.frame,391,212,0
2022.12.27/2_178.frame,686,271,0
2022.12.27/2_178.frame,450,448,0
2022.12.27/2_178.frame,509,507,0
2022.12.27/2_180.frame,745,94,0
2022.12.27/2_180.frame,745,212,0
2022.12.27/2_186.frame,477,100,9
2022.12.27/2_186.frame,214,94,0
2022.12.27/2_187.frame,482,506,9
2022.12.27/2_187.frame,568,271,0
2022.12.27/2_202.frame,686,212,0
2022.12.27/2_202.frame,391,389,0
2022.12.27/2_202.frame,745,507,0
2022.12.27/2_308.frame,311,168,0
2022.12.27/2_308.frame,391,94,0
2022.12.27/2_308.frame,509,271,0
2022.12.27/2_308.frame,686,271,0
2022.12.27/2_308.frame,627,330,0
2022.12.27/2_308.frame,332,389,0
2022.12.27/2_308.frame,391,448,0
2022.12.27/2_308.frame,214,507,0
2022.12.27/2_308.frame,568,507,0
2022.12.27/2_414.frame,768,109,0
2022.12.27/2_414.frame,745,212,0
2022.12.27/2_414.frame,804,271,0
2022.12.27/2_414.frame,391,330,0
2022.12.27/2_414.frame,391,389,0
2022.12.27/2_414.frame,804,448,0
2022.12.27/2_418.frame,751,366,0
2022.12.27/2_418.frame,214,330,0
2022.12.27/2_418.frame,627,330,0
2022.12.27/2_418.frame,155,389,0
2022.12.27/2_418.frame,509,389,0
2022.12.27/2_426.frame,298,219,9
2022.12.27/2_426.frame,627,94,0
2022.12.27/2_449.frame,568,271,0
2022.12.27/2_449.frame,686,507,0
2022.12.27/2_449.frame,745,507,0
2022.12.27/2_455.frame,332,271,0
2022.12.27/2_455.frame,273,330,0
2022.12.27/2_455.frame,509,330,0
2022.12.27/2_455.frame,273,507,0
2022.12.27/2_480.frame,214,153,0
2022.12.27/2_480.frame,214,271,0
2022.12.27/2_480.frame,686,389,0
2022.12.27/2_480.frame,450,448,0
2022.12.27/2_536.frame,364,152,0
2022.12.27/2_536.frame,214,94,0
2022.12.27/2_536.frame,627,212,0
2022.12.27/2_536.frame,745,212,0
2022.12.27/2_536.frame,627,330,0
2022.12.27/2_536.frame,804,330,0
2022.12.27/2_536.frame,332,389,0
2022.12.27/2_621.frame,654,454,0
2022.12.27/2_765.frame,551,434,0
2022.12.27/2_765.frame,568,212,0
2022.12.27/2_765.frame,273,389,0
2022.12.27/2_765.frame,450,389,0
2022.12.27/2_765.frame,273,448,0
2022.12.27/2_767.frame,568,330,0
2022.12.27/2_778.frame,391,271,0
2022.12.27/2_778.frame,450,330,0
2022.12.27/2_778.frame,568,389,0
2022.12.27/2_782.frame,214,389,0
2022.12.27/2_782.frame,509,389,0
2022.12.27/2_782.frame,568,507,0
2022.12.27/2_790.frame,568,212,0
2022.12.27/2_790.frame,214,389,0
